155,0,4.5,42,43,0,0,0,3,0,2,541,0,0,2,5,4.5,2,2018,-1,-1,35083,-1,0,0,0,0,125,2
156,0,5.0,12,18,0,0,0,6,0,2,185,0,0,2,5,4.5,2,2021,-1,-1,156986,-1,0,0,0,0,42,2
157,0,4.5,66,66,0,0,0,5,0,1,97,0,-1,14,1,5.0,2,2015,-1,-1,163,-1,0,1192,1192,4,142,2
158,0,4.5,54,56,49,16,0,8,0,2,84,0,-1,1,5,4.5,2,2020,-1,-1,23940,-1,0,1568,1568,4,133,2
159,0,4.5,6,7,12,1,0,6,0,2,163,0,-1,1,5,4.5,2,2022,-1,-1,156986,-1,0,2115,2115,7,24,2
160,0,5.0,48,50,0,0,1,6,0,2,427,0,0,1,5,5.0,2,2017,-1,-1,6943,-1,0,0,0,0,117,2
161,0,5.0,60,64,0,0,1,4,0,1,445,0,0,5,5,5.0,2,2017,-1,-1,6943,-1,0,0,0,0,133,2
162,0,4.5,148,149,0,0,1,3,0,4,38,0,0,22,1,4.5,2,2012,-1,-1,293,-1,0,0,0,0,285,2
163,0,4.5,100,104,0,0,1,5,0,1,167,0,-1,5,10,4.5,2,2017,-1,-1,4883,-1,0,1768,1768,5,254,2
164,0,4.5,20,20,0,0,0,4,0,2,213,0,0,0,5,4.5,2,2021,-1,-1,156986,-1,0,0,0,0,71,2
165,0,4.0,25,31,0,0,1,8,1,2,104,0,-1,3,5,4.5,0,2021,-1,-1,28467,-1,0,2129,2129,7,55,2
166,0,0.0,0,2,0,0,0,6,0,2,214,0,0,0,5,4.5,2,2022,-1,-1,156986,-1,0,0,0,0,6,2
167,0,5.0,5,8,0,0,0,5,0,2,190,0,0,4,5,4.5,2,2022,-1,-1,156986,-1,0,0,0,0,24,2
168,0,4.5,7,10,0,0,0,4,0,2,542,0,-1,0,5,4.5,2,2022,-1,-1,35083,-1,0,2236,2235,7,24,2
169,0,4.5,8,8,9,2,0,5,0,2,167,0,-1,0,5,4.5,2,2021,-1,-1,156986,-1,0,2115,2115,8,29,2
170,0,5.0,14,16,0,0,0,6,0,2,185,0,-1,8,5,4.5,2,2022,-1,-1,156986,-1,0,2115,2115,7,35,2
171,0,5.0,9,9,0,0,0,5,0,2,191,0,-1,0,5,4.5,2,2022,-1,-1,156986,-1,0,2115,2115,9,32,2
172,0,4.5,36,36,33,5,0,4,1,4,22,0,-1,1,1,5.0,1,2017,-1,-1,66,-1,0,2942,2941,4,57,2
173,0,5.0,3,4,0,0,1,5,0,1,69,0,-1,0,1,5.0,2,2019,-1,-1,6,-1,0,258,258,7,6,2
174,0,5.0,28,31,0,0,0,5,0,2,185,0,0,8,5,4.5,2,2021,-1,-1,156986,-1,0,0,0,0,69,2
175,0,4.5,20,22,0,0,0,7,0,4,0,0,0,0,5,4.5,2,2011,-1,-1,4312,-1,0,0,0,0,55,2
176,0,5.0,21,21,0,0,0,5,0,2,140,0,0,1,5,4.5,2,2021,-1,-1,156986,-1,0,0,0,0,52,2
177,0,5.0,27,29,39,6,1,7,3,3,415,0,0,2,5,5.0,3,2015,-1,-1,6943,-1,0,0,0,0,50,2
178,0,4.0,7,9,0,0,0,4,0,2,542,0,0,0,5,4.5,2,2022,-1,-1,35083,-1,0,0,0,0,20,2
179,0,5.0,75,77,0,0,0,8,0,2,84,0,-1,4,5,4.5,2,2020,-1,-1,23940,-1,0,1568,1568,4,156,2
180,0,4.5,107,109,0,0,0,7,0,2,84,0,-1,6,5,4.5,2,2020,-1,-1,23940,-1,0,1568,1568,5,220,2
181,0,5.0,13,13,0,0,0,6,0,1,221,0,-1,0,6,5.0,2,2020,-1,-1,543,-1,0,1353,1352,4,35,2
182,0,5.0,87,90,0,0,0,8,0,2,84,0,-1,1,5,4.5,2,2020,-1,-1,23940,-1,0,1568,1568,4,211,2
183,0,4.0,24,25,0,0,0,4,0,1,537,0,-1,4,5,4.5,2,2018,-1,-1,35083,-1,0,2236,2235,5,88,2
184,0,4.5,11,13,0,0,0,6,2,2,179,0,0,1,5,5.0,1,2022,-1,-1,14018,-1,0,0,0,0,21,2
185,0,5.0,77,78,0,0,0,3,0,2,165,0,-1,5,5,5.0,2,2015,-1,-1,14018,-1,0,1670,1670,5,195,2
186,0,5.0,3,4,0,0,0,8,3,2,92,0,-1,0,6,5.0,2,2021,-1,-1,2330,-1,0,1728,1728,6,12,2
187,0,4.5,65,68,0,0,0,8,0,2,84,0,-1,5,5,4.5,2,2020,-1,-1,23940,-1,0,1568,1568,5,149,2
188,0,4.5,36,38,0,0,1,7,0,2,95,0,0,2,5,4.5,1,2021,-1,-1,28467,-1,0,0,0,0,118,2
189,0,4.5,16,16,0,0,0,5,0,2,185,0,0,1,5,4.5,2,2022,-1,-1,156986,-1,0,0,0,0,46,2
190,0,5.0,88,90,0,0,0,7,0,2,84,0,0,7,5,4.5,2,2020,-1,-1,23940,-1,0,0,0,0,179,2
191,0,4.5,17,20,0,0,0,6,0,1,184,0,0,0,5,5.0,2,2019,-1,-1,3766,-1,0,0,0,0,30,2
192,0,5.0,123,125,0,0,0,4,0,3,199,0,-1,26,3,5.0,2,2017,-1,-1,1888,-1,0,1528,1528,5,279,2
193,0,5.0,57,60,0,0,0,6,0,2,20,0,-1,2,5,4.5,1,2020,-1,-1,1549,-1,0,709,709,5,199,2
194,0,4.5,18,21,0,0,0,5,0,2,185,0,-1,1,5,4.5,2,2021,-1,-1,156986,-1,0,2115,2115,7,57,2
195,0,0.0,0,3,6,0,1,1,1,4,0,0,0,0,1,4.0,3,2013,-1,-1,3,-1,0,0,0,0,2,2
196,0,5.0,9,10,0,0,0,5,0,2,191,0,0,0,5,4.5,2,2022,-1,-1,156986,-1,0,0,0,0,37,2
197,0,4.5,74,77,0,0,0,8,3,3,65,0,-1,6,4,4.5,3,2016,-1,-1,7002,-1,0,2761,2761,1,214,2
198,0,4.5,117,118,0,0,0,13,0,3,49,0,0,2,3,4.5,3,2016,-1,-1,5986,-1,0,0,0,0,237,2
199,0,0.0,0,2,0,0,0,6,0,2,214,0,0,0,5,4.5,2,2022,-1,-1,156986,-1,0,0,0,0,6,2
200,0,4.5,20,20,0,0,0,4,0,2,213,0,0,0,5,4.5,2,2021,-1,-1,156986,-1,0,0,0,0,70,2
201,0,5.0,14,16,0,0,0,5,0,2,185,0,0,0,5,4.5,2,2021,-1,-1,156986,-1,0,0,0,0,61,2
202,0,4.5,85,85,0,0,1,5,0,1,245,0,0,9,6,4.5,2,2015,-1,-1,3848,-1,0,0,0,0,245,2
203,0,4.5,12,12,0,0,1,4,2,3,242,0,0,0,6,4.5,2,2013,-1,-1,3848,-1,0,0,0,0,64,2
204,0,4.5,29,30,0,0,0,4,0,4,0,0,-1,1,5,4.5,2,2014,-1,-1,4312,-1,0,1477,1477,1,62,2
205,0,5.0,33,38,0,0,1,5,0,2,453,0,0,1,5,5.0,2,2018,-1,-1,6943,-1,0,0,0,0,81,2
